region,street,housenumber,city,postcode,lat,lon
Friuli-Venezia Giulia,Via Verdi,177,Friuli-Venezia,24127,46.36654866547483,12.866451935368557
Friuli-Venezia Giulia,Via Verdi,65,Friuli-Venezia,33669,46.15254428439844,13.040456282428819
Friuli-Venezia Giulia,Corso Umberto,99,Friuli-Venezia,13114,46.57948744348659,13.035528525930543
Friuli-Venezia Giulia,Via Verdi,82,Friuli-Venezia,85574,46.38752821598147,12.610233925914699
Friuli-Venezia Giulia,Via Mazzini,135,Friuli-Venezia,25919,46.12055956125349,12.92221161067793
Friuli-Venezia Giulia,Piazza Duomo,177,Friuli-Venezia,36430,45.98863901767876,12.519478276046867
Friuli-Venezia Giulia,Via Leopardi,51,Friuli-Venezia,65105,46.4039035703405,12.959782161465588
Friuli-Venezia Giulia,Via Matteotti,181,Friuli-Venezia,48505,45.809938578943694,13.029892639609113
Friuli-Venezia Giulia,Corso Umberto,9,Friuli-Venezia,86568,45.938963164371756,13.368110767495672
Friuli-Venezia Giulia,Via Leopardi,34,Friuli-Venezia,56962,46.1950656336476,13.493833225647933
Friuli-Venezia Giulia,Via Mazzini,35,Friuli-Venezia,58373,45.7934629610338,13.508056702329373
Friuli-Venezia Giulia,Via Bellini,157,Friuli-Venezia,49278,45.87271976552548,13.01737583589985
Friuli-Venezia Giulia,Via Mazzini,93,Friuli-Venezia,88502,46.34461102650776,12.83210532166981
Friuli-Venezia Giulia,Via Marconi,163,Friuli-Venezia,60012,45.847171089813536,13.499212516676112
Friuli-Venezia Giulia,Piazza Garibaldi,81,Friuli-Venezia,81842,46.268022255243466,12.67968236240795
Friuli-Venezia Giulia,Via Trieste,24,Friuli-Venezia,80110,46.06201402227452,13.267930719533933
Friuli-Venezia Giulia,Via Cavour,156,Friuli-Venezia,47783,46.49718015083023,13.633429024941963
Friuli-Venezia Giulia,Corso Vittorio Emanuele,193,Friuli-Venezia,80718,46.1523658559036,12.689842183195081
Friuli-Venezia Giulia,Via Nazionale,74,Friuli-Venezia,99907,45.90349939681375,12.95420686765183
Friuli-Venezia Giulia,Via Nazionale,57,Friuli-Venezia,37033,45.777232858360925,13.227772524091591
Friuli-Venezia Giulia,Via Pascoli,177,Friuli-Venezia,89436,46.04852204922869,12.681705792017375
Friuli-Venezia Giulia,Via Cavour,188,Friuli-Venezia,50947,45.98358845274587,12.552398598293824
Friuli-Venezia Giulia,Via Nazionale,69,Friuli-Venezia,65279,45.74332992811839,13.490228568525414
Friuli-Venezia Giulia,Via Mazzini,133,Friuli-Venezia,36173,46.072485546991665,13.25850120052677
Friuli-Venezia Giulia,Via Nazionale,119,Friuli-Venezia,40396,46.352969244846264,13.07342231846626
Friuli-Venezia Giulia,Via Roma,95,Friuli-Venezia,99321,46.11331657870372,13.390277690933678
Friuli-Venezia Giulia,Corso Italia,81,Friuli-Venezia,89395,46.14317481943796,13.16288845090491
Friuli-Venezia Giulia,Via Marconi,75,Friuli-Venezia,47341,46.096436477725064,13.235618401513028
Friuli-Venezia Giulia,Via Mazzini,28,Friuli-Venezia,70031,45.94665956725558,13.402723260294787
Friuli-Venezia Giulia,Via Gramsci,139,Friuli-Venezia,60452,46.25451713337063,12.58649704655895
Friuli-Venezia Giulia,Piazza Garibaldi,138,Friuli-Venezia,87594,45.736089699460805,13.518245666219215
Friuli-Venezia Giulia,Via Leopardi,31,Friuli-Venezia,15619,46.52409905511369,13.293912841154647
Friuli-Venezia Giulia,Via Nazionale,103,Friuli-Venezia,19967,46.473256502157845,13.294034378479328
Friuli-Venezia Giulia,Via Matteotti,35,Friuli-Venezia,75606,46.5665554978847,12.966754170596168
Friuli-Venezia Giulia,Corso Vittorio Emanuele,95,Friuli-Venezia,20642,46.131962245807536,12.606005061827302
Friuli-Venezia Giulia,Via Garibaldi,29,Friuli-Venezia,80593,46.25547606380088,12.735696968493576
Friuli-Venezia Giulia,Via Vittorio Veneto,123,Friuli-Venezia,14784,46.094727639123846,12.728322078055587
Friuli-Venezia Giulia,Via Colombo,32,Friuli-Venezia,85241,46.54748026583134,13.459221848299983
Friuli-Venezia Giulia,Corso Umberto,28,Friuli-Venezia,39954,46.30933717948149,13.358801217624844
Friuli-Venezia Giulia,Via Gramsci,199,Friuli-Venezia,55382,46.25763992563223,12.7024235841319
Friuli-Venezia Giulia,Corso Vittorio Emanuele,118,Friuli-Venezia,58614,45.868246160268214,13.566746866829458
Friuli-Venezia Giulia,Via Kennedy,134,Friuli-Venezia,39333,46.57331945533205,13.002104594659349
Friuli-Venezia Giulia,Corso Vittorio Emanuele,26,Friuli-Venezia,37415,46.410065442386234,12.832995603680274
Friuli-Venezia Giulia,Via Bellini,121,Friuli-Venezia,67156,46.18589658693663,12.507640885277068
Friuli-Venezia Giulia,Via Verdi,196,Friuli-Venezia,73361,45.938797726797794,13.45971143249685
Friuli-Venezia Giulia,Via Galilei,113,Friuli-Venezia,22910,45.91124282074457,13.106705204979573
Friuli-Venezia Giulia,Corso Umberto,78,Friuli-Venezia,40641,46.516832432889764,13.61084174047594
Friuli-Venezia Giulia,Via Verdi,153,Friuli-Venezia,19029,45.766390325384705,13.406358172016825
Friuli-Venezia Giulia,Via Kennedy,90,Friuli-Venezia,51214,46.186031735128964,12.517886744492973
Friuli-Venezia Giulia,Corso Italia,30,Friuli-Venezia,21324,46.11072609597737,12.83572070072197
Friuli-Venezia Giulia,Via Verdi,33,Friuli-Venezia,61566,45.84243189026957,13.300621388266025
Friuli-Venezia Giulia,Via Cavour,109,Friuli-Venezia,98049,46.068620696697224,12.91319730021956
Friuli-Venezia Giulia,Via Mazzini,153,Friuli-Venezia,20658,46.57409803178909,13.124902770324136
Friuli-Venezia Giulia,Corso Umberto,1,Friuli-Venezia,43009,45.79102772152962,13.06779298517922
Friuli-Venezia Giulia,Via Mazzini,96,Friuli-Venezia,73872,46.45955737142314,13.677042443331793
Friuli-Venezia Giulia,Via Galilei,88,Friuli-Venezia,65574,45.87139460668253,13.15511063886485
Friuli-Venezia Giulia,Via Trieste,80,Friuli-Venezia,92018,46.12667551533839,12.75244660887884
Friuli-Venezia Giulia,Via Gramsci,43,Friuli-Venezia,92402,46.11419655595943,13.489222311991162
Friuli-Venezia Giulia,Via Leopardi,97,Friuli-Venezia,60176,45.68268545037575,13.351937698969092
Friuli-Venezia Giulia,Via Nazionale,155,Friuli-Venezia,76619,46.445474433238644,12.923011448567426
Friuli-Venezia Giulia,Via Vittorio Veneto,66,Friuli-Venezia,69765,45.90411771180699,13.005555434306476
Friuli-Venezia Giulia,Via Roma,112,Friuli-Venezia,60952,46.50252231612587,12.904202165320607
Friuli-Venezia Giulia,Via Dante,58,Friuli-Venezia,65712,45.84990743259962,13.373671076395567
Friuli-Venezia Giulia,Via XX Settembre,42,Friuli-Venezia,86795,45.80379189194896,13.521156048016394
Friuli-Venezia Giulia,Via Mazzini,80,Friuli-Venezia,84751,46.48210683076541,12.936799000097768
Friuli-Venezia Giulia,Via Trieste,81,Friuli-Venezia,21296,46.042066213979645,13.149018420949131
Friuli-Venezia Giulia,Via Gramsci,145,Friuli-Venezia,72454,45.90397275932322,13.522660394149206
Friuli-Venezia Giulia,Via Dante,106,Friuli-Venezia,45526,46.13763264245391,12.513737738420343
Friuli-Venezia Giulia,Via Trieste,58,Friuli-Venezia,29273,46.20051830524489,13.180572008849712
Friuli-Venezia Giulia,Via Leopardi,91,Friuli-Venezia,81651,45.9182690362135,13.120699130763438
Friuli-Venezia Giulia,Via Nazionale,64,Friuli-Venezia,88699,46.00812924422687,12.422107061087136
Friuli-Venezia Giulia,Via Garibaldi,147,Friuli-Venezia,93970,45.86575885006051,12.584987297780271
Friuli-Venezia Giulia,Via Gramsci,50,Friuli-Venezia,93800,46.41158923570883,12.971242812053571
Friuli-Venezia Giulia,Piazza Duomo,51,Friuli-Venezia,59998,45.90283898757298,13.559038282379325
Friuli-Venezia Giulia,Corso Vittorio Emanuele,95,Friuli-Venezia,93657,46.052760331889516,13.327169354320592
Friuli-Venezia Giulia,Via Trieste,155,Friuli-Venezia,32803,46.38838368917861,12.610722245338666
Friuli-Venezia Giulia,Via Matteotti,83,Friuli-Venezia,24635,46.32218795429102,12.400854131664401
Friuli-Venezia Giulia,Via Manzoni,66,Friuli-Venezia,57024,46.27190142387194,12.715821065684898
Friuli-Venezia Giulia,Via Garibaldi,177,Friuli-Venezia,38078,46.00343876672778,13.241643562297226
Friuli-Venezia Giulia,Via XX Settembre,181,Friuli-Venezia,91224,46.259074720117724,12.454006032982125
Friuli-Venezia Giulia,Via Kennedy,182,Friuli-Venezia,18512,46.10788412947044,13.39222784950697
Friuli-Venezia Giulia,Via Garibaldi,177,Friuli-Venezia,72887,45.7304868754177,13.77483722365882
Friuli-Venezia Giulia,Via Trieste,79,Friuli-Venezia,97897,46.248666670147806,12.903543474181506
Friuli-Venezia Giulia,Piazza Garibaldi,76,Friuli-Venezia,78396,46.067830031105274,13.328506718847763
Friuli-Venezia Giulia,Via Mazzini,38,Friuli-Venezia,18508,46.55550030854001,13.033368636825779
Friuli-Venezia Giulia,Via Dante,189,Friuli-Venezia,71641,45.90532451785469,12.88183243342419
Friuli-Venezia Giulia,Via Roma,84,Friuli-Venezia,95077,45.911794858785285,13.233206549375355
Friuli-Venezia Giulia,Via Galilei,128,Friuli-Venezia,66739,46.20855211402215,12.892123293710082
Friuli-Venezia Giulia,Corso Vittorio Emanuele,71,Friuli-Venezia,85118,45.79830611686086,13.552434375461456
Friuli-Venezia Giulia,Via Mazzini,88,Friuli-Venezia,63195,46.103827913838614,13.40449794774559
Friuli-Venezia Giulia,Via Trieste,115,Friuli-Venezia,36169,46.00769043826029,13.258753581403262
Friuli-Venezia Giulia,Via Manzoni,82,Friuli-Venezia,50250,46.024454931763586,13.236775846971891
Friuli-Venezia Giulia,Via Marconi,63,Friuli-Venezia,93493,46.34690785547414,12.984578139150996
Friuli-Venezia Giulia,Corso Italia,123,Friuli-Venezia,54621,46.11643051377992,12.643011238363973
Friuli-Venezia Giulia,Via Bellini,68,Friuli-Venezia,12564,45.981752557784176,12.820808276101976
Friuli-Venezia Giulia,Via XX Settembre,18,Friuli-Venezia,24312,46.53146837014534,13.37677588516118
Friuli-Venezia Giulia,Via XX Settembre,111,Friuli-Venezia,83611,46.10357694184667,13.408763846895171
Friuli-Venezia Giulia,Piazza Duomo,151,Friuli-Venezia,19733,45.7785203570036,13.39114057880028
Friuli-Venezia Giulia,Piazza Garibaldi,167,Friuli-Venezia,54910,46.29147859730792,12.804988927687466
Friuli-Venezia Giulia,Via Roma,51,Friuli-Venezia,65024,45.75886675088614,13.316641876524228
Friuli-Venezia Giulia,Corso Italia,146,Friuli-Venezia,27948,45.77326840278798,13.268496703310396
Friuli-Venezia Giulia,Via Gramsci,112,Friuli-Venezia,56567,46.45857032001238,13.369559955736483
Friuli-Venezia Giulia,Via Leopardi,180,Friuli-Venezia,89951,45.920540651964075,13.113044131679262
Friuli-Venezia Giulia,Via Mazzini,134,Friuli-Venezia,81113,45.91120311517432,12.90350160674473
Friuli-Venezia Giulia,Via Marconi,48,Friuli-Venezia,36986,46.01399413769124,13.202874445039663
Friuli-Venezia Giulia,Via Mazzini,59,Friuli-Venezia,42420,46.254976668503375,13.056643324302717
Friuli-Venezia Giulia,Corso Umberto,23,Friuli-Venezia,56299,46.3914515926414,12.488685467274712
Friuli-Venezia Giulia,Via Pascoli,159,Friuli-Venezia,61058,46.163389328910476,13.41576419321842
Friuli-Venezia Giulia,Via Pascoli,88,Friuli-Venezia,30297,46.25430910581733,13.151929656397725
Friuli-Venezia Giulia,Via Trieste,194,Friuli-Venezia,48241,45.923556317746616,12.575544297476194
Friuli-Venezia Giulia,Via Verdi,104,Friuli-Venezia,35923,45.8855101240674,13.42777224531899
Friuli-Venezia Giulia,Via Garibaldi,52,Friuli-Venezia,37456,46.03049343238727,13.465185830436925
Friuli-Venezia Giulia,Via Verdi,192,Friuli-Venezia,83342,46.55392801929133,13.168913630856586
Friuli-Venezia Giulia,Via Nazionale,123,Friuli-Venezia,95327,46.04590059873375,13.195959336647597
Friuli-Venezia Giulia,Via Leopardi,117,Friuli-Venezia,51802,46.227607237582674,12.65033518380552
Friuli-Venezia Giulia,Via Leopardi,123,Friuli-Venezia,90733,45.95834703181408,13.351103695714489
Friuli-Venezia Giulia,Via Gramsci,179,Friuli-Venezia,27989,46.36184918963639,13.005050092164282
Friuli-Venezia Giulia,Via Trieste,62,Friuli-Venezia,46915,46.4989590995292,12.93922469749438
Friuli-Venezia Giulia,Piazza Garibaldi,130,Friuli-Venezia,60877,46.00944219404979,12.752299540134425
Friuli-Venezia Giulia,Via Marconi,124,Friuli-Venezia,55589,46.16592535510677,12.776675041156718
Friuli-Venezia Giulia,Via Cavour,84,Friuli-Venezia,70715,45.87242021453134,13.319902491223539
Friuli-Venezia Giulia,Via Mazzini,137,Friuli-Venezia,10783,46.22048761425637,12.956797048164033
Friuli-Venezia Giulia,Via Vittorio Veneto,67,Friuli-Venezia,68652,46.33034159163898,13.039795977111647
Friuli-Venezia Giulia,Corso Italia,112,Friuli-Venezia,13518,46.229075568777866,12.629843748563236
Friuli-Venezia Giulia,Via Garibaldi,78,Friuli-Venezia,46314,45.93904340746577,12.572846159006462
Friuli-Venezia Giulia,Corso Umberto,80,Friuli-Venezia,51941,46.30857261898756,13.240871754745067
Friuli-Venezia Giulia,Via XX Settembre,51,Friuli-Venezia,60731,46.563838070848995,12.907238763243008
Friuli-Venezia Giulia,Via Leopardi,82,Friuli-Venezia,21564,46.02659366334927,13.20993172031986
Friuli-Venezia Giulia,Via Cavour,4,Friuli-Venezia,14442,46.49544285749913,12.931680350438054
Friuli-Venezia Giulia,Via Roma,27,Friuli-Venezia,32227,46.46212135426443,13.286406656885184
Friuli-Venezia Giulia,Via Marconi,16,Friuli-Venezia,18998,46.26183049321461,12.363836146464736
Friuli-Venezia Giulia,Via Gramsci,54,Friuli-Venezia,46861,46.50848194292483,12.751614061355511
Friuli-Venezia Giulia,Via Marconi,193,Friuli-Venezia,58809,46.35920104852431,12.591245264158514
Friuli-Venezia Giulia,Via Manzoni,40,Friuli-Venezia,87911,45.7516536681242,13.275327390410657
Friuli-Venezia Giulia,Via Leopardi,117,Friuli-Venezia,59750,46.55622527592613,12.669316482624694
Friuli-Venezia Giulia,Corso Italia,35,Friuli-Venezia,80065,46.25056215173046,12.480663048097432
Friuli-Venezia Giulia,Via Cavour,65,Friuli-Venezia,35409,46.5967277668605,13.092958259013708
Friuli-Venezia Giulia,Via Roma,36,Friuli-Venezia,70902,46.39899346540807,12.964183612872553
Friuli-Venezia Giulia,Via Marconi,170,Friuli-Venezia,47936,46.27305647302564,12.483565643821127
Friuli-Venezia Giulia,Via Roma,92,Friuli-Venezia,11132,45.96704518168986,13.248721703245671
Friuli-Venezia Giulia,Via Dante,151,Friuli-Venezia,50367,46.187915257963034,12.470942216777596
Friuli-Venezia Giulia,Via Pascoli,25,Friuli-Venezia,39776,46.38430740159603,12.992488436829358
Friuli-Venezia Giulia,Via Galilei,193,Friuli-Venezia,34044,46.05749416900065,12.804683756508298
Friuli-Venezia Giulia,Via Marconi,165,Friuli-Venezia,31949,46.56655406619236,12.792309951781672
Friuli-Venezia Giulia,Via Cavour,73,Friuli-Venezia,63426,46.267739075966574,12.738957473302605
Friuli-Venezia Giulia,Via Manzoni,102,Friuli-Venezia,32968,45.77049560842418,13.391652564489018
Friuli-Venezia Giulia,Via Dante,172,Friuli-Venezia,79559,45.95774276473856,12.549609474930595
Friuli-Venezia Giulia,Corso Vittorio Emanuele,182,Friuli-Venezia,74136,46.173625159473936,13.287217565687056
Friuli-Venezia Giulia,Via Vittorio Veneto,71,Friuli-Venezia,74543,46.410990599815804,12.908832017589743
Friuli-Venezia Giulia,Via Manzoni,89,Friuli-Venezia,51574,46.55774800722151,12.931841038379662
Friuli-Venezia Giulia,Via Vittorio Veneto,132,Friuli-Venezia,21392,46.147560748639194,12.598689230733775
Friuli-Venezia Giulia,Via Colombo,5,Friuli-Venezia,62758,46.27673229946929,12.567476849209283
Friuli-Venezia Giulia,Via Cavour,179,Friuli-Venezia,50622,46.208714530062146,12.77460041129266
Friuli-Venezia Giulia,Via Garibaldi,106,Friuli-Venezia,65161,45.5955133700269,13.78068942094224
Friuli-Venezia Giulia,Via Bellini,69,Friuli-Venezia,77446,46.615593387222,12.72527425696109
Friuli-Venezia Giulia,Via Colombo,151,Friuli-Venezia,55299,46.49056637925211,13.275514894516366
Friuli-Venezia Giulia,Corso Vittorio Emanuele,100,Friuli-Venezia,57975,46.39838818441292,13.376946944769248
Friuli-Venezia Giulia,Via Kennedy,58,Friuli-Venezia,91066,45.91433212284996,12.583204617915602
Friuli-Venezia Giulia,Via Dante,184,Friuli-Venezia,67058,45.821560554739754,12.937578328226783
Friuli-Venezia Giulia,Via Dante,127,Friuli-Venezia,93175,45.88553501017534,13.054905391126924
Friuli-Venezia Giulia,Via Garibaldi,48,Friuli-Venezia,18672,46.33111504404263,12.530088725428373
Friuli-Venezia Giulia,Via Gramsci,109,Friuli-Venezia,92521,46.1555969014346,12.670372691335691
Friuli-Venezia Giulia,Via Garibaldi,188,Friuli-Venezia,73283,46.559161389630006,12.89338624547747
Friuli-Venezia Giulia,Via Verdi,120,Friuli-Venezia,89342,46.034691462714335,13.11575741753958
Friuli-Venezia Giulia,Corso Umberto,111,Friuli-Venezia,51411,46.22790219481372,13.137529770492906
Friuli-Venezia Giulia,Piazza Duomo,162,Friuli-Venezia,76552,46.074062286563546,13.029784381425644
Friuli-Venezia Giulia,Via XX Settembre,14,Friuli-Venezia,31673,45.844847461736286,12.738637259396684
Friuli-Venezia Giulia,Via Bellini,182,Friuli-Venezia,41854,45.947769539543515,12.50571615177774
Friuli-Venezia Giulia,Via Leopardi,122,Friuli-Venezia,37030,45.81711976786651,13.22899473633352
Friuli-Venezia Giulia,Via Vittorio Veneto,135,Friuli-Venezia,37712,46.28602028685179,13.266117192571308
Friuli-Venezia Giulia,Via Vittorio Veneto,73,Friuli-Venezia,19917,46.41777768333147,13.173867394966598
Friuli-Venezia Giulia,Via XX Settembre,141,Friuli-Venezia,88744,46.392048840181396,13.02191283666815
Friuli-Venezia Giulia,Via Manzoni,133,Friuli-Venezia,11513,46.29402870798601,12.73849736067686
Friuli-Venezia Giulia,Via Matteotti,7,Friuli-Venezia,92043,46.24638714430933,13.053918926261241
Friuli-Venezia Giulia,Via Verdi,123,Friuli-Venezia,90868,45.84281434426208,12.573350081563904
Friuli-Venezia Giulia,Via Matteotti,85,Friuli-Venezia,20682,45.870575472450284,13.004992259378804
Friuli-Venezia Giulia,Corso Umberto,54,Friuli-Venezia,49454,46.20341695347366,13.1816038142804
Friuli-Venezia Giulia,Piazza Garibaldi,33,Friuli-Venezia,59753,45.95528098403341,13.0469065709576
Friuli-Venezia Giulia,Via Dante,24,Friuli-Venezia,26799,46.0399856440674,13.232749617009723
Friuli-Venezia Giulia,Via Marconi,53,Friuli-Venezia,94762,46.544238710790914,12.967272124875446
Friuli-Venezia Giulia,Via Cavour,98,Friuli-Venezia,77002,46.25210318622148,12.81803620599916
Friuli-Venezia Giulia,Via Nazionale,55,Friuli-Venezia,57671,46.33470247867722,12.912050960278606
Friuli-Venezia Giulia,Via Matteotti,62,Friuli-Venezia,81525,45.75926261988859,13.079847630117374
Friuli-Venezia Giulia,Via Bellini,89,Friuli-Venezia,20826,45.99730512758521,12.588202152496404
Friuli-Venezia Giulia,Via Leopardi,83,Friuli-Venezia,96003,45.99703276327552,13.280520406767799
Friuli-Venezia Giulia,Via Matteotti,54,Friuli-Venezia,93018,46.284368593154355,13.338886627504833
Friuli-Venezia Giulia,Via Gramsci,69,Friuli-Venezia,98000,46.057953778630015,13.49057122237882
Friuli-Venezia Giulia,Via Manzoni,26,Friuli-Venezia,97209,45.61899810577974,13.88845127735724
Friuli-Venezia Giulia,Via Trieste,82,Friuli-Venezia,65097,46.40844288712891,13.133534707831583
Friuli-Venezia Giulia,Via Vittorio Veneto,42,Friuli-Venezia,87867,46.34018894951582,12.947616667211431
Friuli-Venezia Giulia,Via Pascoli,185,Friuli-Venezia,73822,45.92202713739458,12.620007561190437
Friuli-Venezia Giulia,Via Vittorio Veneto,5,Friuli-Venezia,90308,45.95282193593854,13.539358198072534
Friuli-Venezia Giulia,Via Bellini,144,Friuli-Venezia,30827,45.88566990595915,13.372169357084681
Friuli-Venezia Giulia,Via Matteotti,172,Friuli-Venezia,99160,46.000142781881955,12.663051775179087
Friuli-Venezia Giulia,Via Vittorio Veneto,145,Friuli-Venezia,18786,46.23578754325379,12.816533655406136
Friuli-Venezia Giulia,Via Bellini,32,Friuli-Venezia,19470,46.2817868869235,12.339527608355477
Friuli-Venezia Giulia,Via Gramsci,92,Friuli-Venezia,71389,45.747843917682836,13.331701517897152
Friuli-Venezia Giulia,Via XX Settembre,130,Friuli-Venezia,26926,45.590182091156855,13.81623085151885
Friuli-Venezia Giulia,Corso Italia,86,Friuli-Venezia,66816,46.32438385969991,12.473070172168056
Friuli-Venezia Giulia,Via Colombo,52,Friuli-Venezia,86295,46.12579697218594,12.936452215643222
Friuli-Venezia Giulia,Via Mazzini,163,Friuli-Venezia,28599,46.00311014487529,13.282864389104835
Friuli-Venezia Giulia,Via Vittorio Veneto,77,Friuli-Venezia,73681,46.30312938657283,13.13521571996897
Friuli-Venezia Giulia,Via Vittorio Veneto,91,Friuli-Venezia,91136,46.49196098886201,12.685347244444246
Friuli-Venezia Giulia,Piazza Garibaldi,185,Friuli-Venezia,68217,45.87106944467106,12.959453715103447
Friuli-Venezia Giulia,Via Galilei,139,Friuli-Venezia,18058,46.1682650313705,13.211550894353337
Friuli-Venezia Giulia,Via Bellini,34,Friuli-Venezia,64786,46.446078798448596,13.213737684540277
Friuli-Venezia Giulia,Via XX Settembre,72,Friuli-Venezia,43000,46.44013083665959,13.563813799473364
Friuli-Venezia Giulia,Corso Umberto,69,Friuli-Venezia,89603,46.255905607716315,12.386622738176822
Friuli-Venezia Giulia,Corso Umberto,103,Friuli-Venezia,76549,46.10835424391472,13.025696433495572
Friuli-Venezia Giulia,Via XX Settembre,123,Friuli-Venezia,54342,45.898722419344146,12.917484813984263
Friuli-Venezia Giulia,Via Leopardi,3,Friuli-Venezia,42462,46.413416247537285,13.287946527770801
Friuli-Venezia Giulia,Via Verdi,192,Friuli-Venezia,29645,45.873167203877934,13.491926411120046
Friuli-Venezia Giulia,Piazza Garibaldi,38,Friuli-Venezia,58162,45.962585056407534,12.821944357360094
Friuli-Venezia Giulia,Via Kennedy,71,Friuli-Venezia,86213,45.878368298554,12.827785254427333
Friuli-Venezia Giulia,Via Gramsci,15,Friuli-Venezia,58245,46.028719040342324,13.45664843474471
Friuli-Venezia Giulia,Via Colombo,51,Friuli-Venezia,45446,46.33968968408912,12.738530882229808
Friuli-Venezia Giulia,Corso Italia,1,Friuli-Venezia,95800,46.242256559433976,12.5089175836415
Friuli-Venezia Giulia,Corso Italia,10,Friuli-Venezia,94251,46.50161618804442,13.13485653899483
Friuli-Venezia Giulia,Via Colombo,75,Friuli-Venezia,91675,46.044472237189524,13.39156103345598
Friuli-Venezia Giulia,Via Matteotti,127,Friuli-Venezia,44226,46.022492498003984,12.866410602070376
Friuli-Venezia Giulia,Via Roma,6,Friuli-Venezia,70848,46.509137398789555,13.295409865635067
Friuli-Venezia Giulia,Via Pascoli,63,Friuli-Venezia,96287,45.92460547449291,13.268233491535295
Friuli-Venezia Giulia,Via Verdi,146,Friuli-Venezia,33054,46.36658149714283,13.464828919145784
Friuli-Venezia Giulia,Via Dante,177,Friuli-Venezia,61765,45.943387200394895,12.93865933635074
Friuli-Venezia Giulia,Via Cavour,193,Friuli-Venezia,45630,45.85370026556309,13.383798801020927
Friuli-Venezia Giulia,Via Cavour,29,Friuli-Venezia,47420,46.526574316297896,12.804058628702712
Friuli-Venezia Giulia,Corso Vittorio Emanuele,168,Friuli-Venezia,73667,46.155560953438176,12.780734316477526
Friuli-Venezia Giulia,Via Kennedy,158,Friuli-Venezia,39784,46.53408390124038,13.50481654967333
Friuli-Venezia Giulia,Via Dante,68,Friuli-Venezia,39612,46.064990908135705,12.911658216200605
Friuli-Venezia Giulia,Via Garibaldi,176,Friuli-Venezia,35001,46.28239867288965,12.840738714149467
Friuli-Venezia Giulia,Via Garibaldi,64,Friuli-Venezia,62393,46.269143084683925,12.363052629287525
Friuli-Venezia Giulia,Via Gramsci,24,Friuli-Venezia,70996,46.141180892984906,12.936387584938023
Friuli-Venezia Giulia,Corso Italia,120,Friuli-Venezia,85917,46.08493275947008,13.24080728135672
Friuli-Venezia Giulia,Via Bellini,85,Friuli-Venezia,56432,45.89078560884268,13.316706203743133
Friuli-Venezia Giulia,Via Gramsci,85,Friuli-Venezia,74105,46.31338527201638,12.473431791888705
Friuli-Venezia Giulia,Via Matteotti,44,Friuli-Venezia,23399,46.075072597780334,13.054508907573025
Friuli-Venezia Giulia,Via Mazzini,62,Friuli-Venezia,55832,46.49195362705373,13.340592007283604
Friuli-Venezia Giulia,Via Kennedy,124,Friuli-Venezia,26956,45.96474871714498,12.985182383481243
Friuli-Venezia Giulia,Via XX Settembre,113,Friuli-Venezia,22780,45.80985482427862,13.433096479404885
Friuli-Venezia Giulia,Via Kennedy,29,Friuli-Venezia,87076,46.217813434109104,12.507208189043949
Friuli-Venezia Giulia,Via Gramsci,2,Friuli-Venezia,86750,45.856914286015645,13.291890287987789
Friuli-Venezia Giulia,Via Mazzini,124,Friuli-Venezia,24062,46.55681247281094,13.383841805229148
Friuli-Venezia Giulia,Via Gramsci,56,Friuli-Venezia,35986,45.850372100824586,13.180047274884036
Friuli-Venezia Giulia,Via Dante,8,Friuli-Venezia,53394,45.89488390864628,13.271757648647679
Friuli-Venezia Giulia,Via Bellini,16,Friuli-Venezia,50490,45.82003603481269,13.205441441697701
Friuli-Venezia Giulia,Via XX Settembre,170,Friuli-Venezia,76779,46.54068280212809,13.221027449790032
Friuli-Venezia Giulia,Corso Vittorio Emanuele,114,Friuli-Venezia,55907,46.38939418488561,13.406074325105642
Friuli-Venezia Giulia,Via Kennedy,40,Friuli-Venezia,25303,46.40914491733086,12.92598638175008
Friuli-Venezia Giulia,Piazza Garibaldi,92,Friuli-Venezia,52095,46.061307088517324,12.589197184716495
Friuli-Venezia Giulia,Corso Italia,127,Friuli-Venezia,39236,46.41976104403675,12.56638564940414
Friuli-Venezia Giulia,Via Verdi,171,Friuli-Venezia,93190,46.15056196327288,13.118285874619856
Friuli-Venezia Giulia,Via Nazionale,68,Friuli-Venezia,80392,45.90678070351569,13.343538816784836
Friuli-Venezia Giulia,Via Manzoni,198,Friuli-Venezia,17118,46.370681980151325,13.237473335920965
Friuli-Venezia Giulia,Via Leopardi,80,Friuli-Venezia,32440,46.291938643196374,12.907362085276281
Friuli-Venezia Giulia,Via Colombo,192,Friuli-Venezia,24218,46.52253769796972,13.533344254575445
Friuli-Venezia Giulia,Via Pascoli,198,Friuli-Venezia,85729,46.44381602408625,13.033749426368054
Friuli-Venezia Giulia,Via Trieste,91,Friuli-Venezia,92675,45.84060459873884,13.4318257245267
Friuli-Venezia Giulia,Via Pascoli,24,Friuli-Venezia,80654,46.3880235236903,13.381248218612514
Friuli-Venezia Giulia,Via Garibaldi,42,Friuli-Venezia,83362,46.53261352836834,13.101702733925245
Friuli-Venezia Giulia,Via Trieste,36,Friuli-Venezia,95346,45.98668424759288,12.833885150985168
Friuli-Venezia Giulia,Corso Italia,174,Friuli-Venezia,62754,46.32537611572337,12.882873911613935
Friuli-Venezia Giulia,Via Trieste,108,Friuli-Venezia,21165,45.79528618660567,13.533927789471939
