region,street,housenumber,city,postcode,lat,lon
Calabria,Corso Umberto,177,Calabria,70699,39.238425686696566,16.800637796783548
Calabria,Via Garibaldi,4,Calabria,95193,38.24008683178955,15.752630082129361
Calabria,Corso Vittorio Emanuele,154,Calabria,44998,39.96229156274996,16.385648087016953
Calabria,Corso Vittorio Emanuele,22,Calabria,88380,39.711901376549626,16.286052463507346
Calabria,Piazza Duomo,87,Calabria,22065,39.93023900028083,15.903246991170652
Calabria,Via Roma,34,Calabria,70864,39.209189923083926,16.77999963095508
Calabria,Via Manzoni,143,Calabria,21184,38.022883239924205,15.680910069497896
Calabria,Via Gramsci,8,Calabria,62467,39.58258151321459,16.22760127949974
Calabria,Via Marconi,131,Calabria,81213,38.09050962159065,15.862347984508895
Calabria,Corso Umberto,52,Calabria,47401,38.174078729867034,15.758394231729351
Calabria,Via Verdi,140,Calabria,37014,39.14277496568974,16.849281838691695
Calabria,Via Garibaldi,20,Calabria,31619,38.87360036055671,16.519692063174016
Calabria,Via Matteotti,2,Calabria,58120,38.262376628448045,15.773127733453041
Calabria,Via Matteotti,194,Calabria,29983,39.91255359609089,15.848772616741591
Calabria,Via Verdi,126,Calabria,38109,39.463881100232825,16.077648554941806
Calabria,Corso Italia,193,Calabria,92724,39.59123300808714,16.482890383011586
Calabria,Via Gramsci,185,Calabria,79311,38.94367321060959,16.228179779871876
Calabria,Via Marconi,164,Calabria,68452,39.169235178316725,16.4794839070761
Calabria,Via Verdi,160,Calabria,69451,39.45019443865295,16.25012324691389
Calabria,Via Garibaldi,84,Calabria,69715,38.61636301660941,16.31818135724093
Calabria,Via Dante,23,Calabria,58021,39.919244094400334,16.50577871182598
Calabria,Via Roma,39,Calabria,61811,39.936816661261105,16.464411146789903
Calabria,Via Dante,20,Calabria,99327,39.33697187905448,17.05968237815176
Calabria,Via Matteotti,21,Calabria,36983,39.066431394097066,16.573125860881216
Calabria,Piazza Duomo,9,Calabria,97693,38.023119491714034,15.7311181402817
Calabria,Via Garibaldi,68,Calabria,69819,38.9474081740381,17.09337199783063
Calabria,Corso Italia,1,Calabria,33479,38.9843446081483,16.435963816218536
Calabria,Corso Umberto,178,Calabria,38560,39.327446850312924,16.413511234330706
Campania,Via Leopardi,156,Campania,75660,40.79095597551848,14.814630620258745
Campania,Via Marconi,186,Campania,42009,41.44784389195334,13.98454170528488
Campania,Via Cavour,154,Campania,56798,41.29100061747988,14.146242507699487
Campania,Via Manzoni,62,Campania,71563,41.030375116299226,15.205205520268137
Campania,Corso Umberto,43,Campania,76200,40.778211846951116,14.758376554382913
Campania,Corso Italia,165,Campania,29091,40.96466877350619,15.411195751739408
Campania,Via Kennedy,167,Campania,71112,40.16514371525447,15.262939247704292
Campania,Via Bellini,166,Campania,63338,41.12535156275674,14.507167120282494
Campania,Via Dante,184,Campania,38779,40.42497758125084,15.021530899900466
Campania,Via Bellini,112,Campania,74412,41.33438250063246,14.721030076552376
Campania,Via Pascoli,11,Campania,77821,41.1179274973497,14.22299273229042
Campania,Via Verdi,182,Campania,27158,40.70070714343086,15.046773750878161
Campania,Via Cavour,194,Campania,92094,40.97754840594718,15.254268896804483
Campania,Via Bellini,37,Campania,11420,40.03881349670611,15.413228991464557
Campania,Piazza Duomo,62,Campania,36351,40.78770917424259,14.93933228863779
Campania,Via Nazionale,81,Campania,95439,41.09415158412313,14.058541502367062
Campania,Via Mazzini,92,Campania,70287,41.1823415029028,15.075150365464872
Campania,Via Nazionale,82,Campania,14982,40.19573152444231,15.415786352669233
Campania,Via Mazzini,48,Campania,23423,40.79034638968184,14.580827444578745
Campania,Via Roma,156,Campania,62100,40.70292719565022,15.098357588073345
Campania,Via Kennedy,52,Campania,55875,40.95610595315575,15.528005500853977
Campania,Via Mazzini,91,Campania,92134,40.57406396605904,15.215296172862189
Campania,Via Roma,73,Campania,51651,41.06680209244636,15.127822789752068
Campania,Via Cavour,98,Campania,46626,40.115235361202515,15.219431761490913
Campania,Via Roma,171,Campania,68703,41.289457818368,15.077067907698666
Campania,Via Kennedy,41,Campania,97522,40.62507772495595,15.432593734796916
Campania,Via Verdi,184,Campania,70405,40.65483114347843,14.87660858162967
Campania,Via Marconi,7,Campania,62733,40.051115750162325,15.355060072776496
Campania,Via Dante,65,Campania,36471,40.599657453237356,14.399766551846955
Campania,Via XX Settembre,83,Campania,45558,41.0764233631342,14.756352429852537
Campania,Via Manzoni,97,Campania,97682,41.09610801086244,14.019649501526715
Campania,Via Roma,157,Campania,13643,41.31582128637339,14.68708242967022
Campania,Via Marconi,115,Campania,67251,40.22576915748559,15.629563465600866
Campania,Via Nazionale,135,Campania,98701,41.14136141801817,14.602147188320163
Campania,Via XX Settembre,109,Campania,80973,41.13435503603371,14.86719264208127
Campania,Via Nazionale,53,Campania,35252,40.70560388546328,15.369802579878877
Campania,Via Kennedy,131,Campania,80628,40.58384361230251,15.13644121166753
Campania,Piazza Duomo,128,Campania,81995,41.122845070657256,14.425271122726667
Campania,Piazza Duomo,111,Campania,94435,41.30865955033314,14.63940395224179
Campania,Via Pascoli,200,Campania,77375,40.88361595286077,14.598971798546213
Campania,Via Gramsci,14,Campania,51217,40.691926875701185,14.630590426819452
Campania,Via Leopardi,25,Campania,62918,40.827704471872735,14.453489938704701
Campania,Via Kennedy,131,Campania,36796,40.74785387500853,14.892933748043506
Campania,Via Mazzini,48,Campania,69325,40.385115252132046,15.419418262073714
Campania,Via Garibaldi,49,Campania,28335,40.7309833186358,14.474373684693436
Campania,Via Manzoni,14,Campania,95490,41.17888770011067,14.568028631541127
Campania,Corso Vittorio Emanuele,133,Campania,41498,41.436690164135435,15.038628344809322
Campania,Via XX Settembre,166,Campania,94192,40.85979347465573,14.764202253869708
Campania,Piazza Duomo,92,Campania,19422,41.33632545914772,15.024153844146536
Campania,Via Nazionale,136,Campania,16155,41.24074884163217,13.893804914863606
Campania,Corso Umberto,145,Campania,89781,40.36247512594784,15.089595705605655
Campania,Via Dante,46,Campania,61419,40.064676408924896,15.479898217121002
Campania,Via Manzoni,11,Campania,62357,41.273559216203324,15.148422531756268
Campania,Via Roma,150,Campania,65502,41.212421491856006,13.893781913530598
Campania,Corso Vittorio Emanuele,63,Campania,83645,40.49805262052479,15.204144294588387
Campania,Via Dante,199,Campania,75186,41.171201727156124,14.588400004496567
Campania,Corso Italia,181,Campania,17200,40.354130296559255,15.383442128692723
Campania,Via Garibaldi,186,Campania,62345,41.0213910597905,15.45303888193872
Campania,Via Gramsci,129,Campania,51822,40.98193802928824,14.209389691383851
Campania,Piazza Duomo,190,Campania,97344,41.05832533356697,15.015031829868496
Campania,Via Dante,145,Campania,18266,40.27220594984789,15.550808556524151
Campania,Via Dante,48,Campania,49978,40.688348819910985,15.07900841110335
Campania,Via Verdi,96,Campania,74342,41.2358360019584,14.490139682379871
Campania,Via Leopardi,13,Campania,99420,40.738172470290564,14.949486149695664
Campania,Via Mazzini,1,Campania,11492,40.386597576615785,15.553653957980615
Campania,Corso Umberto,150,Campania,60733,41.154992028197555,14.94740591905287
Campania,Via Leopardi,148,Campania,15488,41.36759007338025,14.396172613586815
Campania,Via Pascoli,81,Campania,42825,40.71154019510449,15.363180924766692
Campania,Via Roma,174,Campania,49506,41.13758315203034,14.455647437814735
Campania,Corso Italia,147,Campania,89934,41.31710993988241,14.594020321517467
Campania,Via Manzoni,131,Campania,27386,40.45883689573195,15.057218716314358
Campania,Via Pascoli,169,Campania,73288,40.653070579691914,14.954737981403806
Campania,Via Marconi,137,Campania,75855,40.3719127971483,15.172924668347177
Campania,Via Mazzini,191,Campania,90161,40.43113853903315,15.345647283458856
Campania,Via Kennedy,19,Campania,27092,40.20133532243006,15.188615382313131
Campania,Piazza Duomo,145,Campania,21770,40.21390163858017,15.402765461611908
Campania,Via Matteotti,138,Campania,79092,40.9598299991783,15.072556808033575
Campania,Via Mazzini,60,Campania,63099,40.33185267174399,15.078365111821475
Campania,Via Manzoni,57,Campania,88839,40.96173928856095,15.044024203351652
Campania,Via Nazionale,45,Campania,34224,40.82569035448559,14.511295398324991
Campania,Via XX Settembre,155,Campania,65586,40.406155246566406,15.411866803903282
Campania,Via Gramsci,144,Campania,77132,40.538361195787616,15.298093986462602
Campania,Via Nazionale,19,Campania,93412,40.484362146567,15.469682212993332
Campania,Via Kennedy,62,Campania,97313,40.11483018462917,15.613111907814355
Campania,Via Kennedy,48,Campania,92707,41.21830603326869,14.864400212822362
Campania,Via Pascoli,97,Campania,39970,41.309177485047236,14.214907743783206
Campania,Via Kennedy,51,Campania,46393,41.42956405281957,14.90257992998401
Campania,Via Mazzini,112,Campania,81907,40.920054713295066,14.154788010106847
Campania,Corso Italia,31,Campania,32272,40.88176561671528,14.180859333568868
Campania,Corso Italia,35,Campania,89473,40.42645295130237,15.366901923620073
Campania,Via Bellini,193,Campania,58618,40.92731729580459,14.118224480082429
Campania,Via Marconi,85,Campania,84357,41.111308105994,14.86634026571657
Campania,Via Dante,98,Campania,35705,40.634829665956495,15.173290734069912
Campania,Via Verdi,17,Campania,77257,41.16076521065485,14.134104784107693
Campania,Via Pascoli,120,Campania,95753,40.78609352104275,15.137039081380728
Campania,Via Dante,110,Campania,55618,40.77364651149045,15.336655230571534
Campania,Via Cavour,13,Campania,67306,40.0102938383909,15.429099053299252
Campania,Via Cavour,93,Campania,55038,40.594344768128295,15.367653480764634
Campania,Via Matteotti,198,Campania,68216,40.43693056490718,15.282036213337213
Campania,Corso Umberto,40,Campania,12094,40.71133030622041,15.303177529878646
Campania,Via Dante,159,Campania,37117,40.92757769325002,15.130489537531354
Campania,Via Garibaldi,177,Campania,54040,40.88540562340164,15.232355004852083
Campania,Via Gramsci,106,Campania,85898,41.39794873152652,14.274524786136944
Campania,Via Bellini,89,Campania,71012,40.389030236282984,15.211699711963247
Campania,Via Kennedy,167,Campania,30363,41.01988370784989,14.682533623565261
Campania,Via Pascoli,197,Campania,86479,41.41830461336914,14.940846521237575
Campania,Via Garibaldi,190,Campania,59288,40.400002236840116,15.175875523400332
Campania,Via Gramsci,23,Campania,52091,41.38043968658886,15.060492874495472
Campania,Via Verdi,196,Campania,17639,40.61066507710245,15.138247687939893
Campania,Via Roma,45,Campania,32285,41.1383951706203,14.414652854730456
Campania,Via Pascoli,79,Campania,15570,40.28082006872293,15.749291680123548
Campania,Via Verdi,86,Campania,20911,40.590664497857816,15.155140151257994
Campania,Corso Italia,35,Campania,54589,41.12578362495529,14.901742803855287
Campania,Corso Umberto,150,Campania,93536,41.418964051421504,14.995672303082888
Campania,Corso Umberto,174,Campania,45220,41.05758907535684,15.363282043438959
Campania,Via Gramsci,95,Campania,86017,40.94166432915604,14.569127477732147
Campania,Via Verdi,170,Campania,13895,40.79362045504985,15.158906385302329
Campania,Via Garibaldi,165,Campania,87096,40.343496290554825,15.628963103269308
Campania,Via XX Settembre,126,Campania,76436,40.14289846705162,15.610409081172477
Campania,Via Leopardi,157,Campania,73786,40.33494077376684,15.65104153632047
Campania,Via Leopardi,178,Campania,42645,40.88077073447807,14.243344818814762
Campania,Via Nazionale,131,Campania,62914,40.682086759291565,14.566510129519667
Campania,Corso Vittorio Emanuele,45,Campania,15970,41.1960248210765,13.975485468196858
Campania,Corso Umberto,154,Campania,32842,40.795478997714106,15.32465116731427
Campania,Via Leopardi,33,Campania,77051,41.24024693221365,14.535096398493415
Campania,Via Marconi,128,Campania,64994,40.688218392294246,15.03410372324192
Campania,Via Bellini,21,Campania,96173,41.28362371726841,15.142733546478686
Campania,Via Pascoli,31,Campania,40861,40.86091865148467,14.894837529141308
Campania,Via Matteotti,200,Campania,62479,40.929805973792455,15.523516253177366
Campania,Via Verdi,152,Campania,53398,41.0746125814143,15.137374840845023
Campania,Corso Umberto,48,Campania,49612,41.19210736709633,14.78466447487573
Campania,Via Bellini,4,Campania,62217,41.32004099304731,14.394979217151974
Campania,Via XX Settembre,130,Campania,22503,41.11967588237116,14.208244915911102
Campania,Via Nazionale,80,Campania,74355,40.205654918759635,15.462163763389643
Campania,Corso Italia,90,Campania,55120,40.12665636302477,15.22254077504187
Campania,Via Gramsci,15,Campania,77332,40.640995834350356,14.924599424580105
Campania,Via Marconi,65,Campania,77807,40.29540462135779,15.543803803084021
Campania,Via Garibaldi,191,Campania,31001,40.622585504669374,15.344297858989677
Campania,Corso Umberto,103,Campania,66551,41.021492197725635,14.801993668308677
Campania,Via Cavour,122,Campania,72879,41.08817628561966,15.323994542065787
Campania,Via Cavour,77,Campania,99467,41.338866057213245,14.771020822299974
Campania,Via Roma,173,Campania,47659,41.18710265406544,13.818807733093802
Campania,Via Bellini,55,Campania,58164,40.407150807042854,15.331141626795327
Campania,Via Nazionale,117,Campania,53341,40.917168712199874,14.730773169123367
Campania,Via Marconi,78,Campania,61902,41.268056203038704,14.395930236716376
Campania,Via Manzoni,109,Campania,84286,41.06325142440068,15.147321488409567
Campania,Via Mazzini,104,Campania,80939,41.17662576126475,14.227077008414845
Campania,Corso Italia,176,Campania,35975,40.67417670918695,14.84038304647617
Campania,Via Manzoni,44,Campania,72309,40.84979286103736,14.142318867186509
Campania,Via Garibaldi,177,Campania,69058,41.186781673629476,14.09351616704164
Campania,Via Pascoli,132,Campania,18703,41.48848400347173,14.23399394502911
Campania,Via Mazzini,151,Campania,68675,40.19724057910178,15.615591547324833
Campania,Via Mazzini,61,Campania,35906,41.33022006421872,14.248442998379236
Campania,Via Leopardi,185,Campania,93649,41.12152613007111,14.229831233037261
Campania,Via Roma,191,Campania,90223,41.155051731709484,14.850916587728317
Campania,Corso Vittorio Emanuele,24,Campania,32225,40.56529778533466,15.315119841840207
Campania,Via Mazzini,36,Campania,77133,40.11079333861072,15.568826034058695
Campania,Via Bellini,197,Campania,45344,41.26926197283239,14.164373995323198
Campania,Via Pascoli,49,Campania,85034,41.04991513389253,14.855968490765012
Campania,Via Gramsci,21,Campania,95945,40.918213316368536,14.549236744201412
Campania,Piazza Duomo,160,Campania,73268,40.91467103952235,15.137925961803887
Campania,Via Matteotti,64,Campania,55447,41.026812873698724,14.850187462420985
Campania,Via Pascoli,187,Campania,35375,41.397953278098036,13.931746104230193
Campania,Via Pascoli,188,Campania,30757,40.64676414851227,14.478122794718994
Campania,Via Manzoni,16,Campania,43576,40.556567692056454,15.26968904574931
Campania,Via Cavour,61,Campania,43783,40.50830584099962,15.12756190685224
Campania,Via Pascoli,151,Campania,91879,41.03898300758974,14.010800049574241
Campania,Corso Vittorio Emanuele,154,Campania,37933,40.47253342691408,15.506192077621792
Campania,Via Pascoli,33,Campania,68278,40.63649235390796,15.131738084790062
Campania,Piazza Duomo,63,Campania,69042,40.93500949719998,14.662628975016267
Campania,Via Gramsci,33,Campania,69184,40.88212097227543,15.198263775738091
Campania,Via XX Settembre,102,Campania,82709,40.747856890036104,14.647022306804873
Campania,Via Kennedy,56,Campania,84799,41.14919483530518,13.946980613007188
Campania,Via Garibaldi,152,Campania,74508,40.86777003386284,14.099349610432935
Campania,Corso Vittorio Emanuele,119,Campania,39385,41.19749342162852,14.09486271645003
Campania,Corso Vittorio Emanuele,24,Campania,16028,41.06577348945193,14.643354581748888
Campania,Corso Italia,198,Campania,28036,40.807420240409925,14.580057562154783
Campania,Via Mazzini,136,Campania,70858,40.94452517577451,14.691420854368946
Campania,Via Leopardi,11,Campania,39699,40.376613323164364,15.04920970117378
Campania,Via Matteotti,32,Campania,16681,40.7192960063562,15.27531844706858
Campania,Piazza Duomo,196,Campania,42516,40.010088570113794,15.427968050021335
Campania,Via Cavour,78,Campania,79598,41.26681390652307,14.886459406904867
Campania,Via Bellini,143,Campania,59996,40.091099544846884,15.497726638301467
Campania,Via Cavour,27,Campania,58458,41.097894651939974,14.471650476657253
Campania,Corso Vittorio Emanuele,172,Campania,61555,40.19378500400274,15.49613960568414
Campania,Via Roma,23,Campania,15888,40.073881394671886,15.363658523229413
Campania,Via Matteotti,10,Campania,52017,41.09236247575717,14.731645798829677
Campania,Via Roma,185,Campania,22299,41.14140932093831,14.572333990972336
Campania,Via Dante,133,Campania,54491,40.31873507578621,15.374780916737881
Campania,Corso Vittorio Emanuele,53,Campania,18489,40.58050450764166,15.337234096035992
Campania,Via Gramsci,31,Campania,11674,40.55203620287995,15.004639885738255
Campania,Via Garibaldi,167,Campania,90943,40.85408617963458,14.422751337361891
Campania,Via Nazionale,61,Campania,86047,40.42599900230158,15.155631394765479
Campania,Via Verdi,58,Campania,11293,40.568026630136075,15.265535271231549
Campania,Via Bellini,135,Campania,11775,40.69476818296771,14.660068537487216
Campania,Via Bellini,140,Campania,64285,40.9970678742376,14.07186448692449
Campania,Via XX Settembre,33,Campania,19204,40.74852380021902,14.45618996582204
Campania,Via XX Settembre,171,Campania,90545,40.271067140233626,15.388490430556951
Campania,Corso Vittorio Emanuele,195,Campania,30647,40.61750571234546,15.443518095753387
Campania,Via Kennedy,109,Campania,96612,40.111222407188485,15.517710712798078
Campania,Piazza Duomo,125,Campania,49385,41.12686343363033,14.869053409201255
Campania,Via Bellini,55,Campania,17227,40.110661640288725,15.307098147237586
Campania,Via Dante,152,Campania,71717,41.12228589572473,15.143917453383288
Campania,Via Mazzini,35,Campania,40547,40.89182390401959,14.667417726241473
Campania,Via Leopardi,77,Campania,53252,40.8230238355867,14.481052062695408
Campania,Piazza Duomo,14,Campania,27937,40.68825928378922,15.349037149958333
Campania,Via Mazzini,88,Campania,27676,40.40481740857697,15.290784217691705
Campania,Via Gramsci,128,Campania,36317,41.256833155687794,14.274490610237596
Campania,Via Bellini,138,Campania,56220,41.38858580915336,14.408857527199904
Campania,Via Marconi,85,Campania,10002,41.21525387609742,14.663753449977321
Campania,Via XX Settembre,103,Campania,83167,41.03450937927925,14.671473506067189
Campania,Via Garibaldi,194,Campania,28966,40.8195356639275,14.475767070096932
Campania,Piazza Duomo,79,Campania,97396,40.449894274418604,15.14228486811372
Campania,Via Bellini,191,Campania,53984,40.991588851030215,15.332867823792386
Campania,Piazza Duomo,33,Campania,15800,40.63794716257149,15.385307636371897
Campania,Via Bellini,34,Campania,43556,40.52165715549911,15.53221367410345
Campania,Via XX Settembre,107,Campania,19355,40.661248665171954,14.859963651162664
Campania,Via Verdi,120,Campania,25994,40.51131345508791,15.289851313362583
Campania,Via Nazionale,10,Campania,84495,40.739402868591306,14.705510341986498
Campania,Via Leopardi,64,Campania,69283,40.67113571831063,14.479049528369144
Campania,Via Manzoni,20,Campania,82813,41.36268228492223,14.24411478336732
Campania,Via Dante,187,Campania,98245,41.08684382603649,15.087505533510736
Campania,Corso Vittorio Emanuele,151,Campania,74891,41.23236225014598,14.56528874254639
Campania,Corso Umberto,36,Campania,32331,41.05344555480681,14.124223189394291
Campania,Via XX Settembre,70,Campania,91387,40.110806646183164,15.497856175276883
Campania,Corso Umberto,130,Campania,45920,40.74345649642129,15.306004506679527
Campania,Via Pascoli,48,Campania,77669,40.96609689467631,14.31003525608453
Campania,Via Pascoli,195,Campania,68487,41.288552813771126,15.118221842944115
Campania,Via Dante,13,Campania,84898,40.99287824767198,14.784924212866322
Campania,Via Kennedy,183,Campania,72854,40.987433663460685,14.283466632831631
Campania,Via Kennedy,111,Campania,67606,40.88986724018131,14.918182236029876
Campania,Via Gramsci,165,Campania,60923,40.820244518241324,14.553993904314593
Campania,Via Bellini,99,Campania,55953,40.413677335742676,15.016976968407262
Campania,Corso Italia,157,Campania,42767,41.05223816181657,14.604988708334902
Campania,Corso Vittorio Emanuele,6,Campania,22730,41.24728567859215,14.400853040104769
Campania,Piazza Duomo,165,Campania,82829,40.86092034410912,14.473539529422908
Campania,Piazza Duomo,67,Campania,83792,40.99433653845881,15.564879118096227
Campania,Via Matteotti,162,Campania,43351,40.82518906088838,14.443312106521496
Campania,Via Pascoli,109,Campania,46154,41.09255003782329,14.742328721984256
Campania,Via Gramsci,146,Campania,57487,40.716246693890625,14.682859952484842
Campania,Via XX Settembre,153,Campania,40605,40.29502136574479,15.163976826960017
Campania,Via Mazzini,10,Campania,65892,41.134989491758546,15.131463828697232
Campania,Via Dante,135,Campania,32703,41.34204924311692,14.52011442576935
Campania,Via Cavour,104,Campania,69779,41.04911726365784,14.057813439123418
Campania,Via Dante,14,Campania,97991,41.09022514291572,15.382010112995488
Campania,Corso Umberto,106,Campania,97859,40.33143522222619,15.550730774276095
Campania,Via Mazzini,113,Campania,15993,40.908738551308744,15.160138136341084
Campania,Corso Umberto,48,Campania,43371,41.03272617224942,14.855860191386883
Campania,Via Leopardi,3,Campania,69796,40.50251080758824,15.094191376982776
Campania,Corso Italia,155,Campania,14120,40.93741901961374,14.925870487358594
Campania,Via Marconi,127,Campania,61403,40.84649204295473,14.42366944676213
Campania,Via Marconi,108,Campania,27275,41.11872131868808,15.136679571617726
Campania,Via Gramsci,167,Campania,98470,40.28025285982031,15.584031783712453
Campania,Via Gramsci,165,Campania,78585,41.00379121268934,15.537095755585574
Campania,Via Dante,179,Campania,98336,41.258371182076466,14.398299315725572
Campania,Via Pascoli,106,Campania,34990,40.5091178561021,15.179985930779816
Campania,Via Roma,89,Campania,52024,40.75650904162894,14.881667266129707
Campania,Via Verdi,70,Campania,50061,41.23786290212831,14.685744762313828
Campania,Corso Vittorio Emanuele,172,Campania,83287,40.09829377315451,15.461261118900445
Campania,Via Marconi,93,Campania,22854,41.07174665656003,14.909514418559928
Campania,Via Mazzini,57,Campania,56839,41.03372238484269,14.839385522514629
Campania,Via Kennedy,107,Campania,41073,40.83018043449448,14.112363859360944
Campania,Via Bellini,3,Campania,66294,41.36484230960276,14.292898075209056
Campania,Via Mazzini,128,Campania,67674,40.543410161480764,15.273572869696787
Campania,Via Roma,148,Campania,19928,40.86349806110441,14.987755130850168
Campania,Via Dante,68,Campania,92729,41.050510639615716,14.147757792859137
Campania,Corso Umberto,54,Campania,33541,41.04125222091995,14.54585807492529
Campania,Via Roma,142,Campania,42786,41.08538817227362,14.65037885797221
Campania,Via Leopardi,21,Campania,58330,40.65413378895201,15.024299960438007
Campania,Via Gramsci,32,Campania,84564,41.367635841004095,14.478758389580323
Campania,Via Roma,40,Campania,97607,40.88100608312162,14.14363881368387
Campania,Via Pascoli,29,Campania,95234,41.38965280103965,15.077350482830266
Campania,Via XX Settembre,179,Campania,51631,40.76845720310009,14.710032537915207
Campania,Via Matteotti,190,Campania,68893,40.192191031888264,15.472366850263128
Campania,Via Verdi,18,Campania,75069,41.24780063077334,14.972899926416012
Campania,Via Marconi,48,Campania,60992,41.25251195345899,15.131533922842431
Campania,Via Roma,106,Campania,96647,40.20721807808101,15.034024536260711
Campania,Corso Umberto,97,Campania,51265,41.08788583589446,14.761632744266366
Campania,Via XX Settembre,112,Campania,86427,40.59428185455787,14.947879253305375
Campania,Via Roma,57,Campania,55643,40.75393145333839,15.064511216046848
Campania,Via Cavour,118,Campania,42922,40.7618765677474,14.693192022808882
Campania,Via Gramsci,107,Campania,27860,41.2057289950018,14.913725792330826
Campania,Via Cavour,5,Campania,47039,40.63982568145217,15.270855400321913
Campania,Corso Umberto,88,Campania,80571,40.917215838003216,14.320237296320883
Campania,Via Leopardi,33,Campania,77032,40.70963950774174,14.650224013139495
Campania,Via Bellini,162,Campania,84644,40.31828468257472,14.980244559060335
Campania,Via Cavour,100,Campania,58320,40.658536092133616,14.9279300401413
Campania,Corso Vittorio Emanuele,73,Campania,93460,40.375740843786765,15.033205322598604
Campania,Via Verdi,38,Campania,73449,40.35304794138866,15.294202657661993
Campania,Corso Italia,97,Campania,78023,40.53962053875901,14.98181153113297
Campania,Corso Umberto,197,Campania,10238,40.8532847872958,14.481454836099513
Campania,Via Verdi,169,Campania,11224,41.15573491606467,14.230249973740046
Campania,Via Cavour,6,Campania,25200,40.66395480668082,15.478953159759707
Campania,Via Cavour,123,Campania,99631,40.59214940712156,15.194849055134831
Campania,Piazza Duomo,106,Campania,29688,40.217717312870654,15.080919853456827
Campania,Corso Vittorio Emanuele,182,Campania,32662,41.1345473033705,14.441669723250921
Campania,Via Bellini,26,Campania,17834,40.928216744488985,15.336028137378076
Campania,Via Manzoni,174,Campania,69646,41.33449747567702,14.748492695758364
Campania,Via Gramsci,152,Campania,84782,40.12877124915661,15.227584896669315
Campania,Via Gramsci,109,Campania,68033,40.727617968725994,13.945244840384541
Campania,Via Manzoni,129,Campania,25545,40.59246426458586,15.380818873776471
Campania,Via Verdi,187,Campania,16653,41.37828192227002,14.828857081402775
Campania,Via Cavour,42,Campania,85984,40.968488890959534,14.906458146510976
Campania,Corso Umberto,72,Campania,69131,41.09200056448219,15.414826542330262
Campania,Via Pascoli,191,Campania,33595,41.040464216599275,15.019361617457761
Campania,Via Bellini,89,Campania,84354,40.841214374964764,15.289412859976633
Campania,Piazza Duomo,46,Campania,86309,41.303012648652825,14.76832208967618
Campania,Via Manzoni,25,Campania,56975,40.48712399488565,15.012769040755119
Campania,Via Dante,151,Campania,85148,41.0186358696345,15.079041643766583
Campania,Via Roma,23,Campania,20467,41.05971268530766,14.384691172234362
Campania,Via Nazionale,183,Campania,46705,40.88568448158888,15.033620489325891
Campania,Via Cavour,102,Campania,89835,41.40347799886689,14.128735261717724
Campania,Corso Umberto,118,Campania,84354,41.08121872466241,14.952403919485771
Campania,Via Roma,18,Campania,29732,40.31507064783672,15.08592038461771
Campania,Via Marconi,142,Campania,42138,40.92800255145647,15.190973506254872
Campania,Via Leopardi,80,Campania,30705,40.540121788726424,15.298070859709876
Campania,Via Roma,199,Campania,11607,41.26635613168248,14.388837921582862
Campania,Via Dante,104,Campania,49222,40.23742202183674,15.178047668431017
Campania,Via XX Settembre,59,Campania,58215,40.20077174877552,15.19051800694147
Campania,Via Dante,180,Campania,31873,40.857195165457405,14.798656774334194
Campania,Via Mazzini,101,Campania,66172,41.027723616026165,14.23935960966117
Campania,Via Cavour,175,Campania,51646,41.361559789780614,14.973234366036897
Campania,Via Roma,107,Campania,98591,40.988262623981186,14.176358562694018
Campania,Via Dante,58,Campania,39889,41.313066889735914,14.979816642125712
Campania,Via Bellini,6,Campania,12430,41.477188958273665,14.229976007552834
Campania,Via Manzoni,176,Campania,67536,41.30764289591399,14.83090133881461
Campania,Corso Italia,45,Campania,63073,41.373636104319864,14.119051070296186
Campania,Via Marconi,86,Campania,59270,41.21646645413932,14.119711587471917
Campania,Via Kennedy,43,Campania,70453,41.27182393067555,14.081577410278465
Campania,Via Kennedy,85,Campania,18108,41.2215429868703,15.176092211045864
Campania,Corso Umberto,103,Campania,42748,40.99291680352761,14.734217061922289
Campania,Corso Umberto,174,Campania,85972,40.90977394654751,15.361680864491321
Campania,Corso Italia,118,Campania,22223,41.36155269366445,14.462666401510672
Campania,Via Bellini,78,Campania,11434,41.04304414516506,15.086198376675151
Campania,Via Mazzini,52,Campania,11159,41.32302077274943,14.682940576502627
Campania,Corso Italia,81,Campania,56453,41.24647472096462,14.344640666640068
Campania,Via Dante,64,Campania,29472,40.66880609175644,15.203097101716207
Campania,Via Verdi,7,Campania,92899,41.00014416899557,14.08444834587496
Campania,Via Nazionale,88,Campania,60083,40.79174373057702,15.193592782563854
Campania,Via Gramsci,148,Campania,20849,40.489523131687015,15.42658226278159
Campania,Via XX Settembre,148,Campania,48690,40.58921463772165,15.418475289015731
Campania,Via Pascoli,131,Campania,75255,41.21867665030303,14.584856561861901
Campania,Via Dante,71,Campania,84444,41.31017399061518,14.559629465120514
Campania,Via Pascoli,26,Campania,19538,40.07729539977676,15.54716203257942
Campania,Via Bellini,198,Campania,93597,41.06245758912978,14.918843685691233
Campania,Via Leopardi,130,Campania,58224,41.034005395936724,14.638173873974695
Campania,Via Marconi,59,Campania,63311,41.2874521685993,14.973161517962254
Campania,Via Gramsci,118,Campania,99747,40.74257061973619,14.991067622911869
Campania,Via Kennedy,70,Campania,54596,40.9568100786782,15.128984180518867
